Model,MDO32
Firmware Version,1.6.0

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,4e-07
Horizontal Delay,1.64452e-06
Sample Interval,4e-10
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.2
Vertical Position,1.76
,
,
,
Label,
TIME,CH1
3.0597e-06,-0.448
3.0601e-06,-0.44
3.0605e-06,-0.44
3.0609e-06,-0.424
3.0613e-06,-0.432
3.0617e-06,-0.432
3.0621e-06,-0.424
3.0625e-06,-0.408
3.0629e-06,-0.392
3.0633e-06,-0.376
3.0637e-06,-0.376
3.0641e-06,-0.392
3.0645e-06,-0.376
3.0649e-06,-0.36
3.0653e-06,-0.344
3.0657e-06,-0.336
3.0661e-06,-0.344
3.0665e-06,-0.36
3.0669e-06,-0.36
3.0673e-06,-0.36
3.0677e-06,-0.368
3.0681e-06,-0.384
3.0685e-06,-0.4
3.0689e-06,-0.424
3.0693e-06,-0.424
3.0697e-06,-0.432
3.0701e-06,-0.416
3.0705e-06,-0.424
3.0709e-06,-0.44
3.0713e-06,-0.456
3.0717e-06,-0.464
3.0721e-06,-0.44
3.0725e-06,-0.424
3.0729e-06,-0.432
3.0733e-06,-0.44
3.0737e-06,-0.456
3.0741e-06,-0.456
3.0745e-06,-0.456
3.0749e-06,-0.44
3.0753e-06,-0.44
3.0757e-06,-0.44
3.0761e-06,-0.448
3.0765e-06,-0.44
3.0769e-06,-0.424
3.0773e-06,-0.416
3.0777e-06,-0.416
3.0781e-06,-0.416
3.0785e-06,-0.408
3.0789e-06,-0.4
3.0793e-06,-0.368
3.0797e-06,-0.36
3.0801e-06,-0.36
3.0805e-06,-0.368
3.0809e-06,-0.36
3.0813e-06,-0.352
3.0817e-06,-0.328
3.0821e-06,-0.336
3.0825e-06,-0.352
3.0829e-06,-0.368
3.0833e-06,-0.368
3.0837e-06,-0.376
3.0841e-06,-0.392
3.0845e-06,-0.4
3.0849e-06,-0.424
3.0853e-06,-0.44
3.0857e-06,-0.44
3.0861e-06,-0.44
3.0865e-06,-0.424
3.0869e-06,-0.44
3.0873e-06,-0.456
3.0877e-06,-0.464
3.0881e-06,-0.464
3.0885e-06,-0.44
3.0889e-06,-0.424
3.0893e-06,-0.432
3.0897e-06,-0.456
3.0901e-06,-0.472
3.0905e-06,-0.464
3.0909e-06,-0.44
3.0913e-06,-0.432
3.0917e-06,-0.424
3.0921e-06,-0.432
3.0925e-06,-0.448
3.0929e-06,-0.44
3.0933e-06,-0.416
3.0937e-06,-0.408
3.0941e-06,-0.4
3.0945e-06,-0.4
3.0949e-06,-0.392
3.0953e-06,-0.376
3.0957e-06,-0.376
3.0961e-06,-0.36
3.0965e-06,-0.36
3.0969e-06,-0.36
3.0973e-06,-0.352
3.0977e-06,-0.336
3.0981e-06,-0.328
3.0985e-06,-0.32
3.0989e-06,-0.344
3.0993e-06,-0.368
3.0997e-06,-0.376
3.1001e-06,-0.384
3.1005e-06,-0.4
3.1009e-06,-0.408
3.1013e-06,-0.424
3.1017e-06,-0.44
3.1021e-06,-0.448
3.1025e-06,-0.44
3.1029e-06,-0.432
3.1033e-06,-0.448
3.1037e-06,-0.456
3.1041e-06,-0.464
3.1045e-06,-0.456
3.1049e-06,-0.448
3.1053e-06,-0.44
3.1057e-06,-0.464
3.1061e-06,-0.472
3.1065e-06,-0.488
3.1069e-06,-0.472
3.1073e-06,-0.464
3.1077e-06,-0.448
3.1081e-06,-0.456
3.1085e-06,-0.464
3.1089e-06,-0.464
3.1093e-06,-0.456
3.1097e-06,-0.432
3.1101e-06,-0.424
3.1105e-06,-0.416
3.1109e-06,-0.424
3.1113e-06,-0.408
3.1117e-06,-0.392
3.1121e-06,-0.376
3.1125e-06,-0.36
3.1129e-06,-0.36
3.1133e-06,-0.368
3.1137e-06,-0.36
3.1141e-06,-0.344
3.1145e-06,-0.336
3.1149e-06,-0.352
3.1153e-06,-0.36
3.1157e-06,-0.392
3.1161e-06,-0.4
3.1165e-06,-0.416
3.1169e-06,-0.408
3.1173e-06,-0.408
3.1177e-06,-0.448
3.1181e-06,-0.448
3.1185e-06,-0.456
3.1189e-06,-0.448
3.1193e-06,-0.448
3.1197e-06,-0.456
3.1201e-06,-0.472
3.1205e-06,-0.472
3.1209e-06,-0.464
3.1213e-06,-0.464
3.1217e-06,-0.464
3.1221e-06,-0.48
3.1225e-06,-0.48
3.1229e-06,-0.464
3.1233e-06,-0.464
3.1237e-06,-0.44
3.1241e-06,-0.424
3.1245e-06,-0.44
3.1249e-06,-0.464
3.1253e-06,-0.456
3.1257e-06,-0.44
3.1261e-06,-0.408
3.1265e-06,-0.408
3.1269e-06,-0.4
3.1273e-06,-0.408
3.1277e-06,-0.4
3.1281e-06,-0.392
3.1285e-06,-0.368
3.1289e-06,-0.352
3.1293e-06,-0.36
3.1297e-06,-0.36
3.1301e-06,-0.36
3.1305e-06,-0.352
3.1309e-06,-0.352
3.1313e-06,-0.36
3.1317e-06,-0.384
3.1321e-06,-0.416
3.1325e-06,-0.416
3.1329e-06,-0.424
3.1333e-06,-0.424
3.1337e-06,-0.432
3.1341e-06,-0.448
3.1345e-06,-0.456
3.1349e-06,-0.464
3.1353e-06,-0.464
3.1357e-06,-0.456
3.1361e-06,-0.44
3.1365e-06,-0.448
3.1369e-06,-0.456
3.1373e-06,-0.456
3.1377e-06,-0.464
3.1381e-06,-0.456
3.1385e-06,-0.44
3.1389e-06,-0.456
3.1393e-06,-0.456
3.1397e-06,-0.448
3.1401e-06,-0.432
3.1405e-06,-0.44
3.1409e-06,-0.44
3.1413e-06,-0.432
3.1417e-06,-0.432
3.1421e-06,-0.416
3.1425e-06,-0.392
3.1429e-06,-0.368
3.1433e-06,-0.384
3.1437e-06,-0.392
3.1441e-06,-0.392
3.1445e-06,-0.368
3.1449e-06,-0.36
3.1453e-06,-0.352
3.1457e-06,-0.36
3.1461e-06,-0.36
3.1465e-06,-0.36
3.1469e-06,-0.36
3.1473e-06,-0.36
3.1477e-06,-0.368
3.1481e-06,-0.392
3.1485e-06,-0.408
3.1489e-06,-0.416
3.1493e-06,-0.424
3.1497e-06,-0.416
3.1501e-06,-0.424
3.1505e-06,-0.432
3.1509e-06,-0.456
3.1513e-06,-0.448
3.1517e-06,-0.448
3.1521e-06,-0.432
3.1525e-06,-0.432
3.1529e-06,-0.448
3.1533e-06,-0.456
3.1537e-06,-0.464
3.1541e-06,-0.456
3.1545e-06,-0.456
3.1549e-06,-0.448
3.1553e-06,-0.448
3.1557e-06,-0.448
3.1561e-06,-0.44
3.1565e-06,-0.432
3.1569e-06,-0.424
3.1573e-06,-0.416
3.1577e-06,-0.424
3.1581e-06,-0.424
3.1585e-06,-0.4
3.1589e-06,-0.392
3.1593e-06,-0.376
3.1597e-06,-0.376
3.1601e-06,-0.384
3.1605e-06,-0.384
3.1609e-06,-0.36
3.1613e-06,-0.352
3.1617e-06,-0.344
3.1621e-06,-0.344
3.1625e-06,-0.368
3.1629e-06,-0.368
3.1633e-06,-0.376
3.1637e-06,-0.376
3.1641e-06,-0.392
3.1645e-06,-0.416
3.1649e-06,-0.448
3.1653e-06,-0.448
3.1657e-06,-0.448
3.1661e-06,-0.44
3.1665e-06,-0.448
3.1669e-06,-0.464
3.1673e-06,-0.48
3.1677e-06,-0.48
3.1681e-06,-0.464
3.1685e-06,-0.448
3.1689e-06,-0.44
3.1693e-06,-0.464
3.1697e-06,-0.488
3.1701e-06,-0.48
3.1705e-06,-0.456
3.1709e-06,-0.44
3.1713e-06,-0.44
3.1717e-06,-0.44
3.1721e-06,-0.448
3.1725e-06,-0.448
3.1729e-06,-0.432
3.1733e-06,-0.424
3.1737e-06,-0.416
3.1741e-06,-0.424
3.1745e-06,-0.416
3.1749e-06,-0.408
3.1753e-06,-0.392
3.1757e-06,-0.384
3.1761e-06,-0.376
3.1765e-06,-0.376
3.1769e-06,-0.376
3.1773e-06,-0.36
3.1777e-06,-0.352
3.1781e-06,-0.344
3.1785e-06,-0.36
3.1789e-06,-0.368
3.1793e-06,-0.384
3.1797e-06,-0.392
3.1801e-06,-0.392
3.1805e-06,-0.408
3.1809e-06,-0.424
3.1813e-06,-0.44
3.1817e-06,-0.44
3.1821e-06,-0.432
3.1825e-06,-0.432
3.1829e-06,-0.44
3.1833e-06,-0.456
3.1837e-06,-0.464
3.1841e-06,-0.464
3.1845e-06,-0.448
3.1849e-06,-0.44
3.1853e-06,-0.44
3.1857e-06,-0.456
3.1861e-06,-0.472
3.1865e-06,-0.472
3.1869e-06,-0.448
3.1873e-06,-0.424
3.1877e-06,-0.416
3.1881e-06,-0.424
3.1885e-06,-0.432
3.1889e-06,-0.432
3.1893e-06,-0.408
3.1897e-06,-0.4
3.1901e-06,-0.392
3.1905e-06,-0.392
3.1909e-06,-0.392
3.1913e-06,-0.36
3.1917e-06,-0.36
3.1921e-06,-0.352
3.1925e-06,-0.344
3.1929e-06,-0.344
3.1933e-06,-0.344
3.1937e-06,-0.32
3.1941e-06,-0.312
3.1945e-06,-0.312
3.1949e-06,-0.336
3.1953e-06,-0.352
3.1957e-06,-0.368
3.1961e-06,-0.376
3.1965e-06,-0.384
3.1969e-06,-0.4
3.1973e-06,-0.424
3.1977e-06,-0.432
3.1981e-06,-0.432
3.1985e-06,-0.432
3.1989e-06,-0.416
3.1993e-06,-0.424
3.1997e-06,-0.448
3.2001e-06,-0.456
3.2005e-06,-0.456
3.2009e-06,-0.432
3.2013e-06,-0.424
3.2017e-06,-0.44
3.2021e-06,-0.456
3.2025e-06,-0.472
3.2029e-06,-0.464
3.2033e-06,-0.44
3.2037e-06,-0.416
3.2041e-06,-0.424
3.2045e-06,-0.448
3.2049e-06,-0.456
3.2053e-06,-0.44
3.2057e-06,-0.432
3.2061e-06,-0.416
3.2065e-06,-0.416
3.2069e-06,-0.424
3.2073e-06,-0.424
3.2077e-06,-0.408
3.2081e-06,-0.384
3.2085e-06,-0.368
3.2089e-06,-0.36
3.2093e-06,-0.36
3.2097e-06,-0.36
3.2101e-06,-0.352
3.2105e-06,-0.328
3.2109e-06,-0.328
3.2113e-06,-0.352
3.2117e-06,-0.376
3.2121e-06,-0.4
3.2125e-06,-0.408
3.2129e-06,-0.4
3.2133e-06,-0.408
3.2137e-06,-0.424
3.2141e-06,-0.44
3.2145e-06,-0.44
3.2149e-06,-0.44
3.2153e-06,-0.432
3.2157e-06,-0.432
3.2161e-06,-0.44
3.2165e-06,-0.448
3.2169e-06,-0.448
3.2173e-06,-0.44
3.2177e-06,-0.44
3.2181e-06,-0.432
3.2185e-06,-0.448
3.2189e-06,-0.464
3.2193e-06,-0.448
3.2197e-06,-0.432
3.2201e-06,-0.416
3.2205e-06,-0.416
3.2209e-06,-0.432
3.2213e-06,-0.432
3.2217e-06,-0.432
3.2221e-06,-0.4
3.2225e-06,-0.384
3.2229e-06,-0.384
3.2233e-06,-0.392
3.2237e-06,-0.4
3.2241e-06,-0.392
3.2245e-06,-0.36
3.2249e-06,-0.36
3.2253e-06,-0.368
3.2257e-06,-0.376
3.2261e-06,-0.376
3.2265e-06,-0.36
3.2269e-06,-0.36
3.2273e-06,-0.36
3.2277e-06,-0.376
3.2281e-06,-0.408
3.2285e-06,-0.424
3.2289e-06,-0.416
3.2293e-06,-0.424
3.2297e-06,-0.44
3.2301e-06,-0.448
3.2305e-06,-0.448
3.2309e-06,-0.464
3.2313e-06,-0.464
3.2317e-06,-0.456
3.2321e-06,-0.456
3.2325e-06,-0.448
3.2329e-06,-0.448
3.2333e-06,-0.456
3.2337e-06,-0.456
3.2341e-06,-0.456
3.2345e-06,-0.448
3.2349e-06,-0.472
3.2353e-06,-0.472
3.2357e-06,-0.456
3.2361e-06,-0.448
3.2365e-06,-0.432
3.2369e-06,-0.432
3.2373e-06,-0.44
3.2377e-06,-0.448
3.2381e-06,-0.424
3.2385e-06,-0.4
3.2389e-06,-0.384
3.2393e-06,-0.384
3.2397e-06,-0.384
3.2401e-06,-0.376
3.2405e-06,-0.36
3.2409e-06,-0.352
3.2413e-06,-0.336
3.2417e-06,-0.336
3.2421e-06,-0.344
3.2425e-06,-0.344
3.2429e-06,-0.336
3.2433e-06,-0.344
3.2437e-06,-0.344
3.2441e-06,-0.368
3.2445e-06,-0.392
3.2449e-06,-0.408
3.2453e-06,-0.416
3.2457e-06,-0.416
3.2461e-06,-0.424
3.2465e-06,-0.44
3.2469e-06,-0.456
3.2473e-06,-0.456
3.2477e-06,-0.456
3.2481e-06,-0.44
3.2485e-06,-0.432
3.2489e-06,-0.432
3.2493e-06,-0.44
3.2497e-06,-0.448
3.2501e-06,-0.44
3.2505e-06,-0.44
3.2509e-06,-0.432
3.2513e-06,-0.44
3.2517e-06,-0.44
3.2521e-06,-0.432
3.2525e-06,-0.424
3.2529e-06,-0.408
3.2533e-06,-0.408
3.2537e-06,-0.416
3.2541e-06,-0.416
3.2545e-06,-0.4
3.2549e-06,-0.384
3.2553e-06,-0.376
3.2557e-06,-0.376
3.2561e-06,-0.376
3.2565e-06,-0.376
3.2569e-06,-0.36
3.2573e-06,-0.344
3.2577e-06,-0.328
3.2581e-06,-0.328
3.2585e-06,-0.336
3.2589e-06,-0.352
3.2593e-06,-0.36
3.2597e-06,-0.36
3.2601e-06,-0.36
3.2605e-06,-0.384
3.2609e-06,-0.416
3.2613e-06,-0.432
3.2617e-06,-0.432
3.2621e-06,-0.44
3.2625e-06,-0.424
3.2629e-06,-0.432
3.2633e-06,-0.456
3.2637e-06,-0.472
3.2641e-06,-0.464
3.2645e-06,-0.456
3.2649e-06,-0.448
3.2653e-06,-0.464
3.2657e-06,-0.48
3.2661e-06,-0.488
3.2665e-06,-0.488
3.2669e-06,-0.48
3.2673e-06,-0.456
3.2677e-06,-0.464
3.2681e-06,-0.456
3.2685e-06,-0.448
3.2689e-06,-0.44
3.2693e-06,-0.424
3.2697e-06,-0.424
3.2701e-06,-0.424
3.2705e-06,-0.416
3.2709e-06,-0.408
3.2713e-06,-0.4
3.2717e-06,-0.384
3.2721e-06,-0.392
3.2725e-06,-0.4
3.2729e-06,-0.4
3.2733e-06,-0.368
3.2737e-06,-0.36
3.2741e-06,-0.344
3.2745e-06,-0.352
3.2749e-06,-0.36
3.2753e-06,-0.368
3.2757e-06,-0.368
3.2761e-06,-0.384
3.2765e-06,-0.392
3.2769e-06,-0.408
3.2773e-06,-0.432
3.2777e-06,-0.448
3.2781e-06,-0.448
3.2785e-06,-0.432
3.2789e-06,-0.44
3.2793e-06,-0.448
3.2797e-06,-0.472
3.2801e-06,-0.472
3.2805e-06,-0.456
3.2809e-06,-0.432
3.2813e-06,-0.432
3.2817e-06,-0.448
3.2821e-06,-0.456
3.2825e-06,-0.456
3.2829e-06,-0.456
3.2833e-06,-0.44
3.2837e-06,-0.424
3.2841e-06,-0.432
3.2845e-06,-0.44
3.2849e-06,-0.432
3.2853e-06,-0.424
3.2857e-06,-0.408
3.2861e-06,-0.4
3.2865e-06,-0.408
3.2869e-06,-0.408
3.2873e-06,-0.4
3.2877e-06,-0.376
3.2881e-06,-0.368
3.2885e-06,-0.36
3.2889e-06,-0.368
3.2893e-06,-0.368
3.2897e-06,-0.36
3.2901e-06,-0.352
3.2905e-06,-0.336
3.2909e-06,-0.352
3.2913e-06,-0.36
3.2917e-06,-0.376
3.2921e-06,-0.392
3.2925e-06,-0.384
3.2929e-06,-0.4
3.2933e-06,-0.416
3.2937e-06,-0.448
3.2941e-06,-0.448
3.2945e-06,-0.448
3.2949e-06,-0.424
3.2953e-06,-0.424
3.2957e-06,-0.456
3.2961e-06,-0.472
3.2965e-06,-0.488
3.2969e-06,-0.464
3.2973e-06,-0.448
3.2977e-06,-0.448
3.2981e-06,-0.464
3.2985e-06,-0.48
3.2989e-06,-0.48
3.2993e-06,-0.472
3.2997e-06,-0.448
3.3001e-06,-0.432
3.3005e-06,-0.432
3.3009e-06,-0.44
3.3013e-06,-0.448
3.3017e-06,-0.424
3.3021e-06,-0.416
3.3025e-06,-0.416
3.3029e-06,-0.416
3.3033e-06,-0.416
3.3037e-06,-0.408
3.3041e-06,-0.392
3.3045e-06,-0.376
3.3049e-06,-0.368
3.3053e-06,-0.368
3.3057e-06,-0.376
3.3061e-06,-0.36
3.3065e-06,-0.344
3.3069e-06,-0.344
3.3073e-06,-0.344
3.3077e-06,-0.368
3.3081e-06,-0.384
3.3085e-06,-0.384
3.3089e-06,-0.384
3.3093e-06,-0.4
3.3097e-06,-0.432
3.3101e-06,-0.44
3.3105e-06,-0.448
3.3109e-06,-0.44
3.3113e-06,-0.432
3.3117e-06,-0.44
3.3121e-06,-0.456
3.3125e-06,-0.464
3.3129e-06,-0.464
3.3133e-06,-0.44
3.3137e-06,-0.432
3.3141e-06,-0.432
3.3145e-06,-0.448
3.3149e-06,-0.464
3.3153e-06,-0.464
3.3157e-06,-0.44
3.3161e-06,-0.424
3.3165e-06,-0.424
3.3169e-06,-0.44
3.3173e-06,-0.44
3.3177e-06,-0.44
3.3181e-06,-0.432
3.3185e-06,-0.4
3.3189e-06,-0.392
3.3193e-06,-0.4
3.3197e-06,-0.4
3.3201e-06,-0.392
3.3205e-06,-0.368
3.3209e-06,-0.36
3.3213e-06,-0.36
3.3217e-06,-0.36
3.3221e-06,-0.344
3.3225e-06,-0.344
3.3229e-06,-0.312
3.3233e-06,-0.32
3.3237e-06,-0.328
3.3241e-06,-0.352
3.3245e-06,-0.368
3.3249e-06,-0.368
3.3253e-06,-0.384
3.3257e-06,-0.384
3.3261e-06,-0.416
3.3265e-06,-0.424
3.3269e-06,-0.44
3.3273e-06,-0.44
3.3277e-06,-0.424
3.3281e-06,-0.432
3.3285e-06,-0.448
3.3289e-06,-0.456
3.3293e-06,-0.456
3.3297e-06,-0.44
3.3301e-06,-0.432
3.3305e-06,-0.432
3.3309e-06,-0.448
3.3313e-06,-0.456
3.3317e-06,-0.456
3.3321e-06,-0.432
3.3325e-06,-0.416
3.3329e-06,-0.416
3.3333e-06,-0.432
3.3337e-06,-0.44
3.3341e-06,-0.44
3.3345e-06,-0.416
3.3349e-06,-0.4
3.3353e-06,-0.392
3.3357e-06,-0.392
3.3361e-06,-0.4
3.3365e-06,-0.384
3.3369e-06,-0.368
3.3373e-06,-0.36
3.3377e-06,-0.36
3.3381e-06,-0.36
3.3385e-06,-0.368
3.3389e-06,-0.36
3.3393e-06,-0.336
3.3397e-06,-0.344
3.3401e-06,-0.36
3.3405e-06,-0.384
3.3409e-06,-0.408
3.3413e-06,-0.408
3.3417e-06,-0.416
3.3421e-06,-0.408
3.3425e-06,-0.432
3.3429e-06,-0.448
3.3433e-06,-0.448
3.3437e-06,-0.448
3.3441e-06,-0.44
3.3445e-06,-0.448
3.3449e-06,-0.448
3.3453e-06,-0.456
3.3457e-06,-0.448
3.3461e-06,-0.44
3.3465e-06,-0.432
3.3469e-06,-0.44
3.3473e-06,-0.448
3.3477e-06,-0.456
3.3481e-06,-0.44
3.3485e-06,-0.424
3.3489e-06,-0.424
3.3493e-06,-0.416
3.3497e-06,-0.432
3.3501e-06,-0.432
3.3505e-06,-0.424
3.3509e-06,-0.408
3.3513e-06,-0.392
3.3517e-06,-0.384
3.3521e-06,-0.392
3.3525e-06,-0.384
3.3529e-06,-0.376
3.3533e-06,-0.36
3.3537e-06,-0.352
3.3541e-06,-0.352
3.3545e-06,-0.36
3.3549e-06,-0.344
3.3553e-06,-0.344
3.3557e-06,-0.344
3.3561e-06,-0.336
3.3565e-06,-0.352
3.3569e-06,-0.376
3.3573e-06,-0.384
3.3577e-06,-0.4
3.3581e-06,-0.392
3.3585e-06,-0.416
3.3589e-06,-0.424
3.3593e-06,-0.432
3.3597e-06,-0.448
3.3601e-06,-0.44
3.3605e-06,-0.44
3.3609e-06,-0.44
3.3613e-06,-0.44
3.3617e-06,-0.456
3.3621e-06,-0.456
3.3625e-06,-0.432
3.3629e-06,-0.44
3.3633e-06,-0.44
3.3637e-06,-0.44
3.3641e-06,-0.456
3.3645e-06,-0.44
3.3649e-06,-0.424
3.3653e-06,-0.4
3.3657e-06,-0.408
3.3661e-06,-0.424
3.3665e-06,-0.424
3.3669e-06,-0.408
3.3673e-06,-0.384
3.3677e-06,-0.376
3.3681e-06,-0.36
3.3685e-06,-0.376
3.3689e-06,-0.376
3.3693e-06,-0.368
3.3697e-06,-0.352
3.3701e-06,-0.344
3.3705e-06,-0.336
3.3709e-06,-0.344
3.3713e-06,-0.352
3.3717e-06,-0.344
3.3721e-06,-0.336
3.3725e-06,-0.336
3.3729e-06,-0.36
3.3733e-06,-0.392
3.3737e-06,-0.408
3.3741e-06,-0.416
3.3745e-06,-0.416
3.3749e-06,-0.416
3.3753e-06,-0.416
3.3757e-06,-0.432
3.3761e-06,-0.44
3.3765e-06,-0.448
3.3769e-06,-0.44
3.3773e-06,-0.432
3.3777e-06,-0.432
3.3781e-06,-0.44
3.3785e-06,-0.448
3.3789e-06,-0.448
3.3793e-06,-0.456
3.3797e-06,-0.448
3.3801e-06,-0.456
3.3805e-06,-0.464
3.3809e-06,-0.448
3.3813e-06,-0.432
3.3817e-06,-0.424
3.3821e-06,-0.416
3.3825e-06,-0.432
3.3829e-06,-0.44
3.3833e-06,-0.424
3.3837e-06,-0.408
3.3841e-06,-0.384
3.3845e-06,-0.368
3.3849e-06,-0.376
3.3853e-06,-0.384
3.3857e-06,-0.368
3.3861e-06,-0.352
3.3865e-06,-0.336
3.3869e-06,-0.336
3.3873e-06,-0.336
3.3877e-06,-0.336
3.3881e-06,-0.344
3.3885e-06,-0.336
3.3889e-06,-0.344
3.3893e-06,-0.36
3.3897e-06,-0.376
3.3901e-06,-0.4
3.3905e-06,-0.4
3.3909e-06,-0.4
3.3913e-06,-0.4
3.3917e-06,-0.408
3.3921e-06,-0.424
3.3925e-06,-0.432
3.3929e-06,-0.448
3.3933e-06,-0.44
3.3937e-06,-0.424
3.3941e-06,-0.432
3.3945e-06,-0.44
3.3949e-06,-0.448
3.3953e-06,-0.448
3.3957e-06,-0.448
3.3961e-06,-0.448
3.3965e-06,-0.448
3.3969e-06,-0.448
3.3973e-06,-0.44
3.3977e-06,-0.432
3.3981e-06,-0.416
3.3985e-06,-0.408
3.3989e-06,-0.432
3.3993e-06,-0.424
3.3997e-06,-0.416
3.4001e-06,-0.392
3.4005e-06,-0.376
3.4009e-06,-0.376
3.4013e-06,-0.376
3.4017e-06,-0.376
3.4021e-06,-0.36
3.4025e-06,-0.344
3.4029e-06,-0.328
3.4033e-06,-0.328
3.4037e-06,-0.336
3.4041e-06,-0.352
3.4045e-06,-0.344
3.4049e-06,-0.344
3.4053e-06,-0.352
3.4057e-06,-0.376
3.4061e-06,-0.408
3.4065e-06,-0.424
3.4069e-06,-0.424
3.4073e-06,-0.416
3.4077e-06,-0.416
3.4081e-06,-0.424
3.4085e-06,-0.44
3.4089e-06,-0.464
3.4093e-06,-0.456
3.4097e-06,-0.44
3.4101e-06,-0.432
3.4105e-06,-0.432
3.4109e-06,-0.448
3.4113e-06,-0.472
3.4117e-06,-0.456
3.4121e-06,-0.456
3.4125e-06,-0.448
3.4129e-06,-0.456
3.4133e-06,-0.456
3.4137e-06,-0.448
3.4141e-06,-0.44
3.4145e-06,-0.424
3.4149e-06,-0.424
3.4153e-06,-0.416
3.4157e-06,-0.424
3.4161e-06,-0.408
3.4165e-06,-0.392
3.4169e-06,-0.376
3.4173e-06,-0.36
3.4177e-06,-0.368
3.4181e-06,-0.368
3.4185e-06,-0.352
3.4189e-06,-0.336
3.4193e-06,-0.32
3.4197e-06,-0.32
3.4201e-06,-0.336
3.4205e-06,-0.352
3.4209e-06,-0.352
3.4213e-06,-0.36
3.4217e-06,-0.36
3.4221e-06,-0.376
3.4225e-06,-0.408
3.4229e-06,-0.424
3.4233e-06,-0.44
3.4237e-06,-0.44
3.4241e-06,-0.424
3.4245e-06,-0.44
3.4249e-06,-0.464
3.4253e-06,-0.48
3.4257e-06,-0.472
3.4261e-06,-0.456
3.4265e-06,-0.44
3.4269e-06,-0.456
3.4273e-06,-0.472
3.4277e-06,-0.464
3.4281e-06,-0.472
3.4285e-06,-0.464
3.4289e-06,-0.448
3.4293e-06,-0.448
3.4297e-06,-0.456
3.4301e-06,-0.448
3.4305e-06,-0.44
3.4309e-06,-0.432
3.4313e-06,-0.416
3.4317e-06,-0.424
3.4321e-06,-0.424
3.4325e-06,-0.416
3.4329e-06,-0.392
3.4333e-06,-0.392
3.4337e-06,-0.376
3.4341e-06,-0.384
3.4345e-06,-0.384
3.4349e-06,-0.368
3.4353e-06,-0.36
3.4357e-06,-0.344
3.4361e-06,-0.352
3.4365e-06,-0.36
3.4369e-06,-0.368
3.4373e-06,-0.368
3.4377e-06,-0.376
3.4381e-06,-0.376
3.4385e-06,-0.408
3.4389e-06,-0.424
3.4393e-06,-0.44
3.4397e-06,-0.432
3.4401e-06,-0.424
3.4405e-06,-0.44
3.4409e-06,-0.44
3.4413e-06,-0.464
3.4417e-06,-0.472
3.4421e-06,-0.464
3.4425e-06,-0.448
3.4429e-06,-0.432
3.4433e-06,-0.448
3.4437e-06,-0.472
3.4441e-06,-0.464
3.4445e-06,-0.464
3.4449e-06,-0.44
3.4453e-06,-0.432
3.4457e-06,-0.432
3.4461e-06,-0.44
3.4465e-06,-0.44
3.4469e-06,-0.424
3.4473e-06,-0.408
3.4477e-06,-0.4
3.4481e-06,-0.408
3.4485e-06,-0.408
3.4489e-06,-0.392
3.4493e-06,-0.368
3.4497e-06,-0.36
3.4501e-06,-0.352
3.4505e-06,-0.36
3.4509e-06,-0.36
3.4513e-06,-0.352
3.4517e-06,-0.336
3.4521e-06,-0.328
3.4525e-06,-0.328
3.4529e-06,-0.344
3.4533e-06,-0.36
3.4537e-06,-0.36
3.4541e-06,-0.36
3.4545e-06,-0.368
3.4549e-06,-0.384
3.4553e-06,-0.416
3.4557e-06,-0.432
3.4561e-06,-0.432
3.4565e-06,-0.408
3.4569e-06,-0.408
3.4573e-06,-0.416
3.4577e-06,-0.44
3.4581e-06,-0.448
3.4585e-06,-0.432
3.4589e-06,-0.416
3.4593e-06,-0.408
3.4597e-06,-0.432
3.4601e-06,-0.44
3.4605e-06,-0.456
3.4609e-06,-0.448
3.4613e-06,-0.424
3.4617e-06,-0.416
3.4621e-06,-0.416
3.4625e-06,-0.432
3.4629e-06,-0.424
3.4633e-06,-0.424
3.4637e-06,-0.4
3.4641e-06,-0.4
3.4645e-06,-0.408
3.4649e-06,-0.408
3.4653e-06,-0.392
3.4657e-06,-0.376
3.4661e-06,-0.36
3.4665e-06,-0.36
3.4669e-06,-0.36
3.4673e-06,-0.36
3.4677e-06,-0.352
3.4681e-06,-0.336
3.4685e-06,-0.328
3.4689e-06,-0.312
3.4693e-06,-0.336
3.4697e-06,-0.352
3.4701e-06,-0.368
3.4705e-06,-0.376
3.4709e-06,-0.392
3.4713e-06,-0.408
3.4717e-06,-0.432
3.4721e-06,-0.448
3.4725e-06,-0.44
3.4729e-06,-0.448
3.4733e-06,-0.448
3.4737e-06,-0.456
3.4741e-06,-0.464
3.4745e-06,-0.472
3.4749e-06,-0.456
3.4753e-06,-0.448
3.4757e-06,-0.432
3.4761e-06,-0.44
3.4765e-06,-0.456
3.4769e-06,-0.464
3.4773e-06,-0.456
3.4777e-06,-0.44
3.4781e-06,-0.424
3.4785e-06,-0.432
3.4789e-06,-0.44
3.4793e-06,-0.432
3.4797e-06,-0.424
3.4801e-06,-0.416
3.4805e-06,-0.4
3.4809e-06,-0.4
3.4813e-06,-0.4
3.4817e-06,-0.392
3.4821e-06,-0.368
3.4825e-06,-0.36
3.4829e-06,-0.36
3.4833e-06,-0.352
3.4837e-06,-0.36
3.4841e-06,-0.352
